Id;CodeEcole2;Ecole;CodeProvinceEducationnelle;ProvinceEduc;CodeAnnee;Annee;CodeOption;Option;PartTot;PartH;PartF;ReussTot;ReussH;ReussF;TypeEcole
22235;11006017;INSAINTITUTITUT MBALU;11;KINSHASA-MONT AMBA;3;2021;102;MATHEMATIQUE-PHYSIQUE;48;32;16;16;9;7;PRIVEE AGREE
22236;11006022;INSAINTITUTITUT MOLENOTRE DAMEE;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;12;8;4;4;2;2;CATHOLIQUE
22237;11006037;INSAINTITUTITUT MUPATI;11;KINSHASA-MONT AMBA;3;2021;301;COMMERCIALE ET GESTION;1;1;0;0;0;0;PRIVEE AGREE
22238;11006042;INSAINTITUTITUT BWANIANGI;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;3;2;1;1;1;0;CATHOLIQUE
22239;11006057;INSAINTITUTITUT KIBOTI;11;KINSHASA-MONT AMBA;3;2021;301;COMMERCIALE ET GESTION;1;1;0;0;0;0;PRIVEE AGREE
22240;11006062;INSAINTITUTITUT KIMBATA 1;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;5;3;2;2;1;1;CATHOLIQUE
22241;11008017;INSAINTITUTITUT KIMBATA 2;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;11;7;4;4;2;2;PRIVEE AGREE
22242;11008027;INSAINTITUTITUT KINOTRE DAMEEKO;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;19;13;6;6;3;3;PRIVEE AGREE
22243;11008037;INSAINTITUTITUT LUBIDI;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;1;1;0;0;0;0;PRIVEE AGREE
22244;11008047;INSAINTITUTITUT LUKOMBE;11;KINSHASA-MONT AMBA;3;2021;301;COMMERCIALE ET GESTION;21;14;7;7;4;3;PRIVEE AGREE
22245;11008054;INSAINTITUTITUT LUWALA;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;1;1;0;0;0;0;KIMBANGUISTE
22246;11010017;INSAINTITUTITUT MANOTRE DAMEA;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;3;2;1;1;1;0;PRIVEE AGREE
22247;11010022;INSAINTITUTITUT MBWIL-AKUB;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;11;7;4;4;2;2;CATHOLIQUE
22248;11010037;INSAINTITUTITUT MUFWANKOLO;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;1;1;0;0;0;0;PRIVEE AGREE
22249;11010047;INSAINTITUTITUT MUKILU-LUBASU;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;1;1;0;0;0;0;PRIVEE AGREE
22250;11010051;INSAINTITUTITUT MUSINGA;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;3;2;1;1;1;0;NON-CONVENTIONNEE
22251;11010062;INSAINTITUTITUT MWAKITA;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;9;6;3;3;2;1;CATHOLIQUE
22252;11010072;;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;7;5;2;2;1;1;CATHOLIQUE
22253;11012017;INSAINTITUTITUT NTO-EBEY;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;5;3;2;2;1;1;PRIVEE AGREE
22254;11012027;INSAINTITUTITUT AMBURA;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;3;2;1;1;1;0;PRIVEE AGREE
22255;11012037;INSAINTITUTITUT BILILI - LEMBE;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;1;1;0;0;0;0;PRIVEE AGREE
22256;11012047;INSAINTITUTITUT KAILO;11;KINSHASA-MONT AMBA;3;2021;101;LATIN-PHILOSOPHIE;114;76;38;38;21;17;PRIVEE AGREE
22257;11012057;INSAINTITUTITUT KINTWALA;11;KINSHASA-MONT AMBA;3;2021;102;MATHEMATIQUE-PHYSIQUE;36;24;12;12;7;5;PRIVEE AGREE
22258;11012067;INSAINTITUTITUT LUMPU;11;KINSHASA-MONT AMBA;3;2021;301;COMMERCIALE ET GESTION;17;11;6;6;3;3;PRIVEE AGREE
22259;11012076;INSAINTITUTITUT MATONOTRE DAMEO;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;63;42;21;21;12;9;PROTESTANT
22260;11012086;INSAINTITUTITUT MUNKO;11;KINSHASA-MONT AMBA;3;2021;102;MATHEMATIQUE-PHYSIQUE;24;16;8;8;4;4;PROTESTANT
22261;11012091;INSAINTITUTITUT NOTRE DAMEJAMBALA;11;KINSHASA-MONT AMBA;3;2021;102;MATHEMATIQUE-PHYSIQUE;39;26;13;13;7;6;NON-CONVENTIONNEE
22262;11013017;;11;KINSHASA-MONT AMBA;3;2021;301;COMMERCIALE ET GESTION;9;6;3;3;2;1;PRIVEE AGREE
22263;11013027;;11;KINSHASA-MONT AMBA;3;2021;301;COMMERCIALE ET GESTION;25;17;8;8;4;4;PRIVEE AGREE
22264;11013037;;11;KINSHASA-MONT AMBA;3;2021;101;LATIN-PHILOSOPHIE;65;43;22;22;12;10;PRIVEE AGREE
22265;11013047;;11;KINSHASA-MONT AMBA;3;2021;102;MATHEMATIQUE-PHYSIQUE;6;4;2;2;1;1;PRIVEE AGREE
22266;11013057;INSAINTITUTITUT DIBU;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;21;14;7;7;4;3;PRIVEE AGREE
22267;11013067;;11;KINSHASA-MONT AMBA;3;2021;101;LATIN-PHILOSOPHIE;30;20;10;10;6;4;PRIVEE AGREE
22268;11013077;INSAINTITUTITUT MITI-MITI;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;17;11;6;6;3;3;PRIVEE AGREE
22269;11013081;INSAINTITUTITUT MOAKA;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;5;3;2;2;1;1;NON-CONVENTIONNEE
22270;11013091;INSAINTITUTITUT MOYELE TANGO;11;KINSHASA-MONT AMBA;3;2021;301;COMMERCIALE ET GESTION;1;1;0;0;0;0;NON-CONVENTIONNEE
22271;11014017;INSAINTITUTITUT NKAY;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;1;1;0;0;0;0;PRIVEE AGREE
22272;11014027;INSAINTITUTITUT SONGO;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;12;8;4;4;2;2;PRIVEE AGREE
22273;11014037;INSAINTITUTITUT TONOTRE DAMEO/MOAKA;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;18;12;6;6;3;3;PRIVEE AGREE
22274;11014047;ITAS BEYA;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;17;11;6;6;3;3;PRIVEE AGREE
22275;11014057;INSAINTITUTITUT KIESE - KIBONGO;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;41;27;14;14;8;6;PRIVEE AGREE
22276;11014067;INSAINTITUTITUT LUKORI;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;1;1;0;0;0;0;PRIVEE AGREE
22277;11014077;INSAINTITUTITUT MBESI;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;1;1;0;0;0;0;PRIVEE AGREE
22278;11014087;INSAINTITUTITUT MILUNOTRE DAMEU/KITAMBALA;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;30;20;10;10;6;4;PRIVEE AGREE
22279;11014097;INSAINTITUTITUT MISAY/KIBONGO;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;17;11;6;6;3;3;PRIVEE AGREE
22280;11014107;INSAINTITUTITUT MPULUSU;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;3;2;1;1;1;0;PRIVEE AGREE
22281;11014117;INSAINTITUTITUT NOTRE DAMEUNU;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;9;6;3;3;2;1;PRIVEE AGREE
22282;11014127;INSAINTITUTITUT NSIAMA;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;21;14;7;7;4;3;PRIVEE AGREE
22283;11015017;INSAINTITUTITUT NSIMI;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;1;1;0;0;0;0;PRIVEE AGREE
22284;11015027;INSAINTITUTITUT ONKILA;11;KINSHASA-MONT AMBA;3;2021;301;COMMERCIALE ET GESTION;1;1;0;0;0;0;PRIVEE AGREE
22285;11015037;ITA NOTRE DAMEJAMBALA;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;33;22;11;11;6;5;PRIVEE AGREE
22286;11015047;INSAINTITUTITUT KWILU-KIMBATA;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;31;21;10;10;6;4;PRIVEE AGREE
22287;11015057;INSAINTITUTITUT LONGO/DJUMA;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;25;17;8;8;4;4;PRIVEE AGREE
22288;11015067;;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;23;15;8;8;4;4;PRIVEE AGREE
22289;11015077;INSAINTITUTITUT MBIDIKA;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;18;12;6;6;3;3;PRIVEE AGREE
22290;11015087;INSAINTITUTITUT MOLARI;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;9;6;3;3;2;1;PRIVEE AGREE
22291;11015097;;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;18;12;6;6;3;3;PRIVEE AGREE
22292;11015105;INSAINTITUTITUT MANGENZI;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;18;12;6;6;3;3;ISLAMIQUE
22293;11015116;INSAINTITUTITUT NGESEY;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;6;4;2;2;1;1;PROTESTANT
22294;11015126;INSAINTITUTITUT NZE-SE-NA;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;7;5;2;2;1;1;PROTESTANT
22295;11016017;INSAINTITUTITUT REVERENOTRE DAME MUNENE;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;30;20;10;10;6;4;PRIVEE AGREE
22296;11016027;INSAINTITUTITUT VICTOIRE;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;9;6;3;3;2;1;PRIVEE AGREE
22297;11016037;COMPLEXE SCOLLEGEAIRE REHOBOTH;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;6;4;2;2;1;1;PRIVEE AGREE
22298;11016047;INSAINTITUTITUT 2 MOLENOTRE DAMEE;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;35;23;12;12;7;5;PRIVEE AGREE
22299;11016052;INSAINTITUTITUT LECEPE;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;1;1;0;0;0;0;CATHOLIQUE
22300;11016066;INSAINTITUTITUT NGWANGA;11;KINSHASA-MONT AMBA;3;2021;102;MATHEMATIQUE-PHYSIQUE;15;10;5;5;3;2;PROTESTANT
22301;11018017;COMPLEXE SCOLLEGEAIRE BELESI;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;27;18;9;9;5;4;PRIVEE AGREE
22302;11018027;INSAINTITUTITUT KANIKI;11;KINSHASA-MONT AMBA;3;2021;102;MATHEMATIQUE-PHYSIQUE;19;13;6;6;3;3;PRIVEE AGREE
22303;11018032;INSAINTITUTITUT SAINT JEAN BOSCO;11;KINSHASA-MONT AMBA;3;2021;102;MATHEMATIQUE-PHYSIQUE;21;14;7;7;4;3;CATHOLIQUE
22304;11018047;INSAINTITUTITUT ASWA;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;25;17;8;8;4;4;PRIVEE AGREE
22305;11018057;INSAINTITUTITUT BAGATA/MPANA;11;KINSHASA-MONT AMBA;3;2021;102;MATHEMATIQUE-PHYSIQUE;11;7;4;4;2;2;PRIVEE AGREE
22306;11018066;INSAINTITUTITUT BWAMITI;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;45;30;15;15;8;7;PROTESTANT
22307;11019017;INSAINTITUTITUT KASALA;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;18;12;6;6;3;3;PRIVEE AGREE
22308;11019027;INSAINTITUTITUT KIMBOKO;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;39;26;13;13;7;6;PRIVEE AGREE
22309;11019037;INSAINTITUTITUT LOANO;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;19;13;6;6;3;3;PRIVEE AGREE
22310;11019047;;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;25;17;8;8;4;4;PRIVEE AGREE
22311;11019056;;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;39;26;13;13;7;6;PROTESTANT
22312;11022017;INSAINTITUTITUT 2 KINGULU;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;12;8;4;4;2;2;PRIVEE AGREE
22313;11022027;INSAINTITUTITUT 2 KINGULU;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;19;13;6;6;3;3;PRIVEE AGREE
22314;11022037;INSAINTITUTITUT ISSIA/KINKWENI;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;1;1;0;0;0;0;PRIVEE AGREE
22315;11022046;INSAINTITUTITUT KISANTETE/KINGOMA;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;47;31;16;16;9;7;PROTESTANT
22316;11023017;INSAINTITUTITUT KIVUNOTRE DAMEA;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;23;15;8;8;4;4;PRIVEE AGREE
22317;11023027;INSAINTITUTITUT LUNKUNI - KIBWANGA;11;KINSHASA-MONT AMBA;3;2021;301;COMMERCIALE ET GESTION;24;16;8;8;4;4;PRIVEE AGREE
22318;11023037;INSAINTITUTITUT MBANSAMBA;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;37;25;12;12;7;5;PRIVEE AGREE
22319;11023047;INSAINTITUTITUT MBUNSIE;11;KINSHASA-MONT AMBA;3;2021;301;COMMERCIALE ET GESTION;1;1;0;0;0;0;PRIVEE AGREE
22320;11023056;INSAINTITUTITUT MISAY/MIKIAKA;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;30;20;10;10;6;4;PROTESTANT
22321;11023060;INSAINTITUTITUT MUSANABORA;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;1;1;0;0;0;0;AUTODIDACTE
22322;11026017;INSAINTITUTITUT NSAMPIER/OKIAN;11;KINSHASA-MONT AMBA;3;2021;301;COMMERCIALE ET GESTION;9;6;3;3;2;1;PRIVEE AGREE
22323;11026027;INSAINTITUTITUT RAMAZANI;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;11;7;4;4;2;2;PRIVEE AGREE
22324;11026037;INSAINTITUTITUT 1 KINSHIAMU;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;9;6;3;3;2;1;PRIVEE AGREE
22325;11026047;LYCEE FRANCINE;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;9;6;3;3;2;1;PRIVEE AGREE
22326;11026057;LYCEE MOTA;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;31;21;10;10;6;4;PRIVEE AGREE
22327;11026067;INSAINTITUTITUT KISANTETE;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;18;12;6;6;3;3;PRIVEE AGREE
22328;11026077;INSAINTITUTITUT MATADI;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;7;5;2;2;1;1;PRIVEE AGREE
22329;11026087;INSAINTITUTITUT MUPAYA ZOBA 1;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;1;1;0;0;0;0;PRIVEE AGREE
22330;11027017;INSAINTITUTITUT MUSUNI;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;5;3;2;2;1;1;PRIVEE AGREE
22331;11027022;INSAINTITUTITUT NTIMA;11;KINSHASA-MONT AMBA;3;2021;101;LATIN-PHILOSOPHIE;7;5;2;2;1;1;CATHOLIQUE
22332;11027037;INSAINTITUTITUT NTOBER;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;36;24;12;12;7;5;PRIVEE AGREE
22333;11027045;INSAINTITUTITUT SAKATA/MBIMI;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;45;30;15;15;8;7;ISLAMIQUE
22334;11028017;;11;KINSHASA-MONT AMBA;3;2021;102;MATHEMATIQUE-PHYSIQUE;27;18;9;9;5;4;PRIVEE AGREE
22335;11028027;INSAINTITUTITUT HAMBALETE;11;KINSHASA-MONT AMBA;3;2021;301;COMMERCIALE ET GESTION;9;6;3;3;2;1;PRIVEE AGREE
22336;11028036;INSAINTITUTITUT KITUBA;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;55;37;18;18;10;8;PROTESTANT
22337;11029017;INSAINTITUTITUT LOANO/LWONO;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;18;12;6;6;3;3;PRIVEE AGREE
22338;11029027;INSAINTITUTITUT MAYA 2;11;KINSHASA-MONT AMBA;3;2021;301;COMMERCIALE ET GESTION;12;8;4;4;2;2;PRIVEE AGREE
22339;11029037;INSAINTITUTITUT MOKILI;11;KINSHASA-MONT AMBA;3;2021;301;COMMERCIALE ET GESTION;1;1;0;0;0;0;PRIVEE AGREE
22340;11031017;INSAINTITUTITUT MWANGU;11;KINSHASA-MONT AMBA;3;2021;301;COMMERCIALE ET GESTION;5;3;2;2;1;1;PRIVEE AGREE
22341;11031027;INSAINTITUTITUT NKOYIME;11;KINSHASA-MONT AMBA;3;2021;103;CHIMIE-BIOLOGIE;1;1;0;0;0;0;PRIVEE AGREE
22342;11031037;INSAINTITUTITUT NSADI;11;KINSHASA-MONT AMBA;3;2021;102;MATHEMATIQUE-PHYSIQUE;17;11;6;6;3;3;PRIVEE AGREE
22343;11031047;INSAINTITUTITUT NTOBER/MALITA;11;KINSHASA-MONT AMBA;3;2021;102;MATHEMATIQUE-PHYSIQUE;19;13;6;6;3;3;PRIVEE AGREE
22344;11031057;INSAINTITUTITUT ONGA/MPANA;11;KINSHASA-MONT AMBA;3;2021;301;COMMERCIALE ET GESTION;1;1;0;0;0;0;PRIVEE AGREE
22345;11031060;INSAINTITUTITUT TUTOMISA;11;KINSHASA-MONT AMBA;3;2021;301;COMMERCIALE ET GESTION;6;4;2;2;1;1;AUTODIDACTE
22346;11034017;COMPLEXE SCOLLEGEAIRE MUPEPE;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;11;7;4;4;2;2;PRIVEE AGREE
22347;11034027;INSAINTITUTITUT ASWAYA;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;17;11;6;6;3;3;PRIVEE AGREE
22348;11034031;INSAINTITUTITUT BAGATA 1;11;KINSHASA-MONT AMBA;3;2021;301;COMMERCIALE ET GESTION;5;3;2;2;1;1;NON-CONVENTIONNEE
22349;11034046;;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;21;14;7;7;4;3;PROTESTANT
22350;11035017;;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;24;16;8;8;4;4;PRIVEE AGREE
22351;11035027;;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;21;14;7;7;4;3;PRIVEE AGREE
22352;11035032;;11;KINSHASA-MONT AMBA;3;2021;102;MATHEMATIQUE-PHYSIQUE;61;41;20;20;11;9;CATHOLIQUE
22353;11039012;INSAINTITUTITUT BULU 1;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;12;8;4;4;2;2;CATHOLIQUE
22354;11039027;;11;KINSHASA-MONT AMBA;3;2021;301;COMMERCIALE ET GESTION;1;1;0;0;0;0;PRIVEE AGREE
22355;11039037;;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;11;7;4;4;2;2;PRIVEE AGREE
22356;11039047;INSAINTITUTITUT NGELEBANGA;11;KINSHASA-MONT AMBA;3;2021;301;COMMERCIALE ET GESTION;3;2;1;1;1;0;PRIVEE AGREE
22357;11039057;INSAINTITUTITUT NKEMBO;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;5;3;2;2;1;1;PRIVEE AGREE
22358;11039061;INSAINTITUTITUT PANGA;11;KINSHASA-MONT AMBA;3;2021;301;COMMERCIALE ET GESTION;23;15;8;8;4;4;NON-CONVENTIONNEE
22359;11040012;INSAINTITUTITUT ULWEME;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;5;3;2;2;1;1;CATHOLIQUE
22360;11040027;INSAINTITUTITUT ISAKA KIBAMBILI;11;KINSHASA-MONT AMBA;3;2021;101;LATIN-PHILOSOPHIE;19;13;6;6;3;3;PRIVEE AGREE
22361;11040037;INSAINTITUTITUT KAMBULU;11;KINSHASA-MONT AMBA;3;2021;301;COMMERCIALE ET GESTION;9;6;3;3;2;1;PRIVEE AGREE
22362;11040047;INSAINTITUTITUT KINKOSI;11;KINSHASA-MONT AMBA;3;2021;103;CHIMIE-BIOLOGIE;15;10;5;5;3;2;PRIVEE AGREE
22363;11040057;INSAINTITUTITUT KWO;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;42;28;14;14;8;6;PRIVEE AGREE
22364;11040067;INSAINTITUTITUT LWANO;11;KINSHASA-MONT AMBA;3;2021;102;MATHEMATIQUE-PHYSIQUE;18;12;6;6;3;3;PRIVEE AGREE
22365;11040071;INSAINTITUTITUT MABENGA;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;9;6;3;3;2;1;NON-CONVENTIONNEE
22366;11040086;INSAINTITUTITUT MBALI 2;11;KINSHASA-MONT AMBA;3;2021;102;MATHEMATIQUE-PHYSIQUE;6;4;2;2;1;1;PROTESTANT
22367;11041017;INSAINTITUTITUT MUMBANOTRE DAMEA 2;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;17;11;6;6;3;3;PRIVEE AGREE
22368;11041027;INSAINTITUTITUT MVULA BANKU;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;1;1;0;0;0;0;PRIVEE AGREE
22369;11041037;INSAINTITUTITUT NZAMBA;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;5;3;2;2;1;1;PRIVEE AGREE
22370;11041047;INSAINTITUTITUT REVERENOTRE DAME MATALATALA;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;45;30;15;15;8;7;PRIVEE AGREE
22371;11041057;INSAINTITUTITUT LUMINGU;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;1;1;0;0;0;0;PRIVEE AGREE
22372;11041067;INSAINTITUTITUT MANGALA;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;21;14;7;7;4;3;PRIVEE AGREE
22373;11041077;INSAINTITUTITUT MITIEN;11;KINSHASA-MONT AMBA;3;2021;101;LATIN-PHILOSOPHIE;21;14;7;7;4;3;PRIVEE AGREE
22374;11041086;INSAINTITUTITUT MUTEMPEL;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;7;5;2;2;1;1;PROTESTANT
22375;11041097;INSAINTITUTITUT NSINAMWE;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;21;14;7;7;4;3;PRIVEE AGREE
22376;11041107;COMPLEXE SCOLLEGEAIRE SAINT SAINT;11;KINSHASA-MONT AMBA;3;2021;301;COMMERCIALE ET GESTION;5;3;2;2;1;1;PRIVEE AGREE
22377;11043017;INSAINTITUTITUT KALARI;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;18;12;6;6;3;3;PRIVEE AGREE
22378;11043027;INSAINTITUTITUT LA GRACE;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;24;16;8;8;4;4;PRIVEE AGREE
22379;11043037;INSAINTITUTITUT LUMBU;11;KINSHASA-MONT AMBA;3;2021;301;COMMERCIALE ET GESTION;3;2;1;1;1;0;PRIVEE AGREE
22380;11043047;INSAINTITUTITUT MAMAN NOTRE DAMEEKE;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;27;18;9;9;5;4;PRIVEE AGREE
22381;11043057;INSAINTITUTITUT SAMUNSI;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;5;3;2;2;1;1;PRIVEE AGREE
22382;11043067;LYCEE DON CHIC;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;6;4;2;2;1;1;PRIVEE AGREE
22383;11043077;INSAINTITUTITUT KANIKA;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;7;5;2;2;1;1;PRIVEE AGREE
22384;11043081;LYCEE NTO-MAMBOTE;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;19;13;6;6;3;3;NON-CONVENTIONNEE
22385;11045012;COLLEGEEGE VAVAY;11;KINSHASA-MONT AMBA;3;2021;102;MATHEMATIQUE-PHYSIQUE;17;11;6;6;3;3;CATHOLIQUE
22386;11045027;COMPLEXE SCOLLEGEAIRE IBANGU/MOWA;11;KINSHASA-MONT AMBA;3;2021;101;LATIN-PHILOSOPHIE;6;4;2;2;1;1;PRIVEE AGREE
22387;11045037;INSAINTITUTITUT BOLO;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;21;14;7;7;4;3;PRIVEE AGREE
22388;11045042;INSAINTITUTITUT MANANGU;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;1;1;0;0;0;0;CATHOLIQUE
22389;11048017;INSAINTITUTITUT MOCEDJUZA;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;19;13;6;6;3;3;PRIVEE AGREE
22390;11048027;INSAINTITUTITUT MPASSA;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;6;4;2;2;1;1;PRIVEE AGREE
22391;11048032;INSAINTITUTITUT MULIR/NGIEY;11;KINSHASA-MONT AMBA;3;2021;101;LATIN-PHILOSOPHIE;35;23;12;12;7;5;CATHOLIQUE
22392;11048047;INSAINTITUTITUT NGUNZA;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;12;8;4;4;2;2;PRIVEE AGREE
22393;11048056;COMPLEXE SCOLLEGEAIRE MANOTRE DAMEA;11;KINSHASA-MONT AMBA;3;2021;201;PEDAGOGIE GENERALE;13;9;4;4;2;2;PROTESTANT
